ID,Units,Subtotal,Date,FY
45856,4,37.96,11/19/2020,2021
45857,1,18.99,11/19/2020,2021
45858,1,9.99,11/19/2020,2021
45859,3,16.97,11/19/2020,2021
45860,3,35.97,11/19/2020,2021
45861,4,63.96,11/19/2020,2021
45862,3,29.97,11/19/2020,2021
45864,2,17.98,11/19/2020,2021
45865,3,153.97,11/19/2020,2021
45866,3,44.97,11/19/2020,2021
45867,1,2.99,11/19/2020,2021
45868,1,29.99,11/19/2020,2021
45869,6,90.94,11/19/2020,2021
45870,2,9.98,11/19/2020,2021
45871,2,14.98,11/19/2020,2021
45872,3,28.97,11/19/2020,2021
45873,4,61.96,11/19/2020,2021
45874,3,35.97,11/19/2020,2021
45875,1,17.99,11/19/2020,2021
45876,2,33.98,11/19/2020,2021
45878,3,45.97,11/19/2020,2021
45879,3,89.97,11/19/2020,2021
45880,4,35.96,11/19/2020,2021
45883,1,9.99,11/20/2020,2021
45885,3,54.97,11/20/2020,2021
45886,3,27.97,11/20/2020,2021
45887,2,34.98,11/20/2020,2021
45888,6,86.94,11/20/2020,2021
45890,2,18.98,11/20/2020,2021
45891,3,71.58,11/20/2020,2021
45893,2,22.98,11/20/2020,2021
45894,9,85.91,11/20/2020,2021
45895,2,34.98,11/20/2020,2021
45896,2,59.98,11/20/2020,2021
45897,2,17.98,11/20/2020,2021
45898,5,71.95,11/20/2020,2021
45899,4,95.96,11/20/2020,2021
45900,2,21.98,11/20/2020,2021
45901,1,44.99,11/20/2020,2021
45902,2,22.98,11/20/2020,2021
45903,3,19.97,11/20/2020,2021
45904,5,54.45,11/20/2020,2021
45905,1,15.99,11/20/2020,2021
45906,3,53.97,11/20/2020,2021
45907,2,26.98,11/20/2020,2021
45908,1,10.99,11/20/2020,2021
45910,1,0,11/20/2020,2021
45911,5,123.95,11/20/2020,2021
45912,2,25.98,11/20/2020,2021
45913,4,28.96,11/20/2020,2021
45914,1,39.99,11/20/2020,2021
45916,3,14.97,11/20/2020,2021
45917,5,41.95,11/20/2020,2021
45918,2,98.98,11/20/2020,2021
45919,10,76.9,11/20/2020,2021
45920,1,8.99,11/20/2020,2021
45921,4,48.96,11/20/2020,2021
45923,7,106.93,11/20/2020,2021
45924,9,233.91,11/20/2020,2021
45925,2,89.98,11/20/2020,2021
45926,2,59.98,11/20/2020,2021
45929,12,121.88,11/20/2020,2021
45930,15,197.81,11/20/2020,2021
45931,4,45.96,11/20/2020,2021
45932,1,9.99,11/20/2020,2021
45933,7,107.93,11/20/2020,2021
45934,4,45.96,11/20/2020,2021
45935,8,92.92,11/20/2020,2021
45936,3,32.97,11/20/2020,2021
45937,7,62.93,11/20/2020,2021
45938,4,156.67,11/20/2020,2021
45939,3,21.97,11/20/2020,2021
45940,2,17.98,11/20/2020,2021
45941,3,86.97,11/20/2020,2021
45943,7,70.93,11/21/2020,2021
45944,6,117.94,11/21/2020,2021
45945,2,36.98,11/21/2020,2021
45946,3,52.97,11/21/2020,2021
45947,10,156.9,11/21/2020,2021
45948,1,9.99,11/21/2020,2021
45949,6,86.94,11/21/2020,2021
45950,9,132.91,11/21/2020,2021
45951,1,7.99,11/21/2020,2021
45952,4,51.96,11/21/2020,2021
45953,1,9.99,11/21/2020,2021
45954,3,25.97,11/21/2020,2021
45955,1,10.99,11/21/2020,2021
45956,7,101.93,11/21/2020,2021
45957,5,52.95,11/21/2020,2021
45958,2,19.98,11/21/2020,2021
45960,2,43.98,11/21/2020,2021
45962,1,24.99,11/21/2020,2021
45964,3,77.97,11/21/2020,2021
45965,1,24.99,11/21/2020,2021
45966,2,119.98,11/21/2020,2021
45967,10,294.9,11/21/2020,2021
45968,2,34.98,11/21/2020,2021
45969,2,18.48,11/21/2020,2021
45970,3,46.97,11/21/2020,2021
45972,4,81.96,11/21/2020,2021
45973,2,97.98,11/21/2020,2021
45974,1,39.99,11/21/2020,2021
45975,3,45.97,11/21/2020,2021
45976,8,145.92,11/21/2020,2021
45977,3,13.97,11/21/2020,2021
45978,8,106.92,11/21/2020,2021
45979,4,48.96,11/21/2020,2021
45980,2,19.98,11/21/2020,2021
45981,3,45.97,11/21/2020,2021
45982,1,16.99,11/21/2020,2021
45983,2,20.98,11/21/2020,2021
45984,3,34.97,11/21/2020,2021
45985,7,75.93,11/21/2020,2021
45986,7,104.93,11/21/2020,2021
45987,2,9.98,11/21/2020,2021
45989,7,74.93,11/22/2020,2021
45990,1,24.99,11/22/2020,2021
45991,3,37.97,11/22/2020,2021
45993,1,6.99,11/22/2020,2021
45994,11,525.16,11/22/2020,2021
45995,4,60.26,11/22/2020,2021
45996,3,44.97,11/22/2020,2021
45997,1,12.99,11/22/2020,2021
45998,2,49.98,11/22/2020,2021
45999,2,23.98,11/22/2020,2021
46000,2,27.98,11/22/2020,2021
46003,6,75.94,11/22/2020,2021
46004,5,65.95,11/22/2020,2021
46005,2,21.98,11/22/2020,2021
46006,1,9.99,11/22/2020,2021
46007,4,57.96,11/22/2020,2021
46008,1,10.99,11/22/2020,2021
46009,3,39.97,11/22/2020,2021
46010,5,87.95,11/22/2020,2021
46011,2,47.98,11/22/2020,2021
46012,2,16.98,11/22/2020,2021
46013,2,16.98,11/22/2020,2021
46014,3,29.97,11/22/2020,2021
46015,14,169.36,11/22/2020,2021
46017,5,61.95,11/22/2020,2021
46018,1,9.99,11/22/2020,2021
46019,4,57.96,11/22/2020,2021
46021,7,84.93,11/22/2020,2021
46022,2,30.98,11/22/2020,2021
46024,1,89.99,11/22/2020,2021
46025,4,38.96,11/22/2020,2021
46026,1,10.99,11/22/2020,2021
46027,3,17.97,11/22/2020,2021
46029,5,42.95,11/23/2020,2021
46030,6,133.94,11/23/2020,2021
46031,9,177.91,11/23/2020,2021
46032,2,49.98,11/23/2020,2021
46033,2,37.98,11/23/2020,2021
46034,2,31.98,11/23/2020,2021
46035,2,259.98,11/23/2020,2021
46036,2,16.98,11/23/2020,2021
46037,2,35.98,11/23/2020,2021
46038,2,20.98,11/23/2020,2021
46039,3,37.97,11/23/2020,2021
46040,3,31.47,11/23/2020,2021
46041,3,44.97,11/23/2020,2021
46042,1,8.99,11/23/2020,2021
46043,1,8.99,11/23/2020,2021
46044,8,113.92,11/23/2020,2021
46045,1,16.99,11/23/2020,2021
46046,8,98.92,11/23/2020,2021
46047,13,216.87,11/23/2020,2021
46048,2,12.98,11/23/2020,2021
46049,4,44.96,11/23/2020,2021
46050,3,23.97,11/23/2020,2021
46051,1,17.99,11/23/2020,2021
46052,1,39.99,11/23/2020,2021
46054,4,47.96,11/24/2020,2021
46055,5,64.95,11/24/2020,2021
46056,11,116.89,11/24/2020,2021
46057,11,120.89,11/24/2020,2021
46058,1,129.99,11/24/2020,2021
46060,5,86.95,11/24/2020,2021
46062,5,46.95,11/24/2020,2021
46063,3,26.97,11/24/2020,2021
46064,1,27.99,11/24/2020,2021
46066,4,80.96,11/24/2020,2021
46067,2,32.98,11/24/2020,2021
46068,7,54.89,11/24/2020,2021
46069,6,73.94,11/24/2020,2021
46070,5,49.95,11/24/2020,2021
46071,2,27.98,11/24/2020,2021
46073,1,17.99,11/24/2020,2021
46074,3,44.97,11/24/2020,2021
46075,4,47.96,11/24/2020,2021
46076,1,10.99,11/24/2020,2021
46078,1,17.99,11/24/2020,2021
46080,2,21.98,11/24/2020,2021
46081,6,75.94,11/24/2020,2021
46083,1,89.99,11/24/2020,2021
46084,4,53.96,11/24/2020,2021
46086,4,123.96,11/24/2020,2021
46087,2,15.98,11/24/2020,2021
46088,1,9.99,11/24/2020,2021
46089,1,9.99,11/24/2020,2021
46091,3,57.97,11/25/2020,2021
46092,4,37.96,11/25/2020,2021
46093,6,373.94,11/25/2020,2021
46094,3,66.97,11/25/2020,2021
46095,2,26.98,11/25/2020,2021
46096,2,30.98,11/25/2020,2021
46097,5,39.95,11/25/2020,2021
46098,3,71.97,11/25/2020,2021
46099,2,69.98,11/25/2020,2021
46100,3,33.97,11/25/2020,2021
46101,16,263.84,11/25/2020,2021
46102,5,48.95,11/25/2020,2021
46103,2,13.98,11/25/2020,2021
46104,7,79.93,11/25/2020,2021
46105,4,34.96,11/25/2020,2021
46106,1,10.99,11/25/2020,2021
46107,4,61.96,11/25/2020,2021
46108,4,92.96,11/25/2020,2021
46109,2,19.98,11/25/2020,2021
46110,3,47.97,11/25/2020,2021
46111,8,81.92,11/25/2020,2021
46112,16,261.84,11/25/2020,2021
46113,5,114.95,11/25/2020,2021
46114,6,43.94,11/25/2020,2021
46116,15,179.85,11/25/2020,2021
46117,5,67.95,11/25/2020,2021
46118,3,41.97,11/25/2020,2021
46119,1,24.99,11/25/2020,2021
46120,2,23.98,11/25/2020,2021
46122,8,92.92,11/25/2020,2021
46123,5,89.95,11/25/2020,2021
46124,3,45.97,11/25/2020,2021
46125,2,17.98,11/25/2020,2021
46126,2,26.98,11/25/2020,2021
46127,1,44.99,11/25/2020,2021
46128,2,13.98,11/25/2020,2021
46129,2,44.98,11/25/2020,2021
46130,1,39.99,11/25/2020,2021
46131,3,68.97,11/25/2020,2021
46132,8,117.92,11/25/2020,2021
46133,5,94.95,11/25/2020,2021
46134,2,35.98,11/25/2020,2021
46135,1,14.95,11/25/2020,2021
46136,2,18.98,11/25/2020,2021
46137,7,125.93,11/25/2020,2021
46138,10,334.9,11/25/2020,2021
46139,7,247.93,11/25/2020,2021
46140,1,7.99,11/25/2020,2021
46141,2,49.98,11/25/2020,2021
46143,1,34.99,11/27/2020,2021
46146,16,240.84,11/27/2020,2021
46147,13,259.87,11/27/2020,2021
46148,28,392.22,11/27/2020,2021
46149,5,96.95,11/27/2020,2021
46150,5,61.95,11/27/2020,2021
46151,15,349.85,11/27/2020,2021
46152,5,31.95,11/27/2020,2021
46154,9,150.91,11/27/2020,2021
46155,9,172.91,11/27/2020,2021
46156,1,10.99,11/27/2020,2021
46157,10,135.9,11/27/2020,2021
46161,2,23.98,11/27/2020,2021
46162,2,45.98,11/27/2020,2021
46164,6,62.94,11/27/2020,2021
46165,3,26.97,11/27/2020,2021
46166,4,57.96,11/27/2020,2021
46167,7,106.93,11/27/2020,2021
46168,1,7.99,11/27/2020,2021
46169,2,21.98,11/27/2020,2021
46171,2,44.98,11/27/2020,2021
46172,6,44.94,11/27/2020,2021
46173,5,38.95,11/27/2020,2021
46175,7,124.93,11/27/2020,2021
46176,7,90.93,11/27/2020,2021
46177,2,23.98,11/27/2020,2021
46178,4,134.96,11/27/2020,2021
46179,2,16.98,11/27/2020,2021
46180,3,25.97,11/27/2020,2021
46181,9,90.91,11/27/2020,2021
46182,1,8.99,11/27/2020,2021
46183,3,18.97,11/27/2020,2021
46184,2,29.98,11/27/2020,2021
46185,5,128.95,11/27/2020,2021
46186,8,87.42,11/27/2020,2021
46187,4,56.96,11/27/2020,2021
46188,5,48.95,11/27/2020,2021
46189,2,40.98,11/27/2020,2021
46190,11,187.89,11/27/2020,2021
46191,2,36.98,11/27/2020,2021
46192,12,227.88,11/27/2020,2021
46193,6,86.74,11/27/2020,2021
46194,4,42.96,11/27/2020,2021
46195,3,23.97,11/27/2020,2021
46196,5,45.41,11/27/2020,2021
46197,3,21.43,11/27/2020,2021
46198,5,63.91,11/27/2020,2021
46199,5,80.95,11/27/2020,2021
46200,3,28.97,11/27/2020,2021
46201,2,16.98,11/27/2020,2021
46202,2,15.98,11/27/2020,2021
46203,2,64.98,11/27/2020,2021
46204,1,46.99,11/27/2020,2021
46205,1,39.99,11/27/2020,2021
46207,11,319.89,11/27/2020,2021
46208,1,9.99,11/27/2020,2021
46209,2,26.98,11/27/2020,2021
46210,3,22.97,11/27/2020,2021
46211,11,129.89,11/27/2020,2021
46212,6,49.94,11/27/2020,2021
46213,3,44.97,11/27/2020,2021
46214,2,24.98,11/27/2020,2021
46215,2,26.98,11/27/2020,2021
46216,3,24.97,11/27/2020,2021
46217,7,125.93,11/27/2020,2021
46218,4,28.96,11/27/2020,2021
46220,1,9.99,11/27/2020,2021
46221,6,70.94,11/27/2020,2021
46222,11,147.89,11/27/2020,2021
46223,2,31.98,11/27/2020,2021
46226,5,129.95,11/27/2020,2021
46227,1,10.99,11/27/2020,2021
46228,3,24.97,11/27/2020,2021
46229,9,253.91,11/27/2020,2021
46230,4,62.96,11/27/2020,2021
46231,8,83.92,11/27/2020,2021
46232,9,49.91,11/27/2020,2021
46234,2,35.98,11/27/2020,2021
46235,3,20.97,11/27/2020,2021
46236,3,36.97,11/27/2020,2021
46237,1,14.99,11/27/2020,2021
46238,4,36.96,11/27/2020,2021
46239,2,42.98,11/27/2020,2021
46240,3,18.97,11/27/2020,2021
46243,6,106.94,11/27/2020,2021
46246,2,34.98,11/27/2020,2021
46247,1,10.99,11/27/2020,2021
46248,3,35.97,11/27/2020,2021
46249,12,267.88,11/27/2020,2021
46250,20,500.3,11/27/2020,2021
46251,3,131.97,11/27/2020,2021
46254,3,29.97,11/27/2020,2021
46255,8,127.92,11/27/2020,2021
46256,3,35.97,11/27/2020,2021
46257,5,50.91,11/27/2020,2021
46258,2,19.98,11/27/2020,2021
46261,3,26.97,11/27/2020,2021
46262,7,133.93,11/27/2020,2021
46263,3,42.97,11/27/2020,2021
46264,5,36.95,11/27/2020,2021
46265,6,66.94,11/28/2020,2021
46267,3,26.97,11/28/2020,2021
46268,3,24.97,11/28/2020,2021
46269,2,11.98,11/28/2020,2021
46270,5,36.95,11/28/2020,2021
46271,6,106.94,11/28/2020,2021
46274,5,66.95,11/28/2020,2021
46275,4,44.96,11/28/2020,2021
46276,1,26.99,11/28/2020,2021
46277,3,85.97,11/28/2020,2021
46278,7,119.93,11/28/2020,2021
46279,1,17.99,11/28/2020,2021
46280,2,15.98,11/28/2020,2021
46282,4,51.96,11/28/2020,2021
46283,8,166.92,11/28/2020,2021
46284,4,57.96,11/28/2020,2021
46285,8,131.92,11/28/2020,2021
46286,4,77.96,11/28/2020,2021
46287,4,54.96,11/28/2020,2021
46288,4,56.96,11/28/2020,2021
46289,7,107.39,11/28/2020,2021
46291,10,216.9,11/28/2020,2021
46292,1,49.99,11/28/2020,2021
46293,2,31.98,11/28/2020,2021
46294,2,24.98,11/28/2020,2021
46295,8,62.92,11/28/2020,2021
46296,5,84.95,11/28/2020,2021
46297,5,67.95,11/28/2020,2021
46298,1,8.99,11/28/2020,2021
46300,10,187.9,11/28/2020,2021
46301,3,14.97,11/28/2020,2021
46302,3,26.97,11/28/2020,2021
46303,11,153.89,11/28/2020,2021
46304,1,10.99,11/28/2020,2021
46305,3,41.97,11/28/2020,2021
46306,12,365.88,11/28/2020,2021
46307,7,81.93,11/28/2020,2021
46308,6,187.94,11/28/2020,2021
46310,2,78.59,11/28/2020,2021
46311,3,69.97,11/28/2020,2021
46312,34,567.16,11/28/2020,2021
46313,2,78.59,11/28/2020,2021
46314,3,27.97,11/28/2020,2021
46315,4,47.96,11/28/2020,2021
46317,1,18.99,11/28/2020,2021
46318,2,20.98,11/28/2020,2021
46319,1,4.99,11/28/2020,2021
46320,7,101.93,11/28/2020,2021
46321,10,79.9,11/28/2020,2021
46322,1,9.99,11/28/2020,2021
46323,2,22.98,11/28/2020,2021
46324,4,69.96,11/28/2020,2021
46325,6,83.94,11/28/2020,2021
46327,1,9.99,11/28/2020,2021
46328,5,165.95,11/28/2020,2021
46329,2,20.98,11/28/2020,2021
46330,1,16.99,11/29/2020,2021
46331,2,27.98,11/29/2020,2021
46332,2,22.98,11/29/2020,2021
46333,1,16.99,11/29/2020,2021
46334,1,11.99,11/29/2020,2021
46335,3,25.97,11/29/2020,2021
46336,7,112.93,11/29/2020,2021
46338,1,12.99,11/29/2020,2021
46339,2,13.98,11/29/2020,2021
46340,13,165.87,11/29/2020,2021
46341,1,17.99,11/29/2020,2021
46342,3,14.97,11/29/2020,2021
46343,5,57.95,11/29/2020,2021
46344,2,9.98,11/29/2020,2021
46345,2,44.98,11/29/2020,2021
46346,9,210.91,11/29/2020,2021
46347,3,42.97,11/29/2020,2021
46348,4,45.96,11/29/2020,2021
46349,11,254.89,11/29/2020,2021
46350,2,26.98,11/29/2020,2021
46352,5,92.95,11/29/2020,2021
46353,3,60.97,11/29/2020,2021
46354,10,213.9,11/29/2020,2021
46355,2,48.98,11/29/2020,2021
46356,4,36.96,11/29/2020,2021
46357,5,115.95,11/29/2020,2021
46359,3,37.97,11/29/2020,2021
46360,5,79.95,11/29/2020,2021
46361,5,145.95,11/29/2020,2021
46362,5,76.95,11/29/2020,2021
46363,2,62.98,11/29/2020,2021
46364,6,74.94,11/29/2020,2021
46365,6,95.94,11/29/2020,2021
46368,10,574.9,11/29/2020,2021
46370,7,78.93,11/29/2020,2021
46371,9,83.91,11/29/2020,2021
46373,3,71.97,11/29/2020,2021
46375,5,112.95,11/30/2020,2021
46376,4,52.96,11/30/2020,2021
46377,2,60.59,11/30/2020,2021
46378,4,136.96,11/30/2020,2021
46379,2,21.98,11/30/2020,2021
46380,2,35.98,11/30/2020,2021
46381,3,24.97,11/30/2020,2021
46382,5,90.95,11/30/2020,2021
46383,3,35.97,11/30/2020,2021
46384,4,43.96,11/30/2020,2021
46385,1,39.99,11/30/2020,2021
46386,1,39.99,11/30/2020,2021
46387,5,59.95,12/7/2020,2021
46388,2,59.98,11/30/2020,2021
46389,4,72.96,11/30/2020,2021
46390,5,36.95,11/30/2020,2021
46391,3,27.97,11/30/2020,2021
46392,10,282.9,11/30/2020,2021
46393,4,18.96,11/30/2020,2021
46394,2,18.98,11/30/2020,2021
46395,3,40.97,11/30/2020,2021
46396,3,56.97,11/30/2020,2021
46398,2,64.98,11/30/2020,2021
46399,6,52.94,11/30/2020,2021
46400,5,90.95,11/30/2020,2021
46401,3,67.97,11/30/2020,2021
46402,5,24.95,11/30/2020,2021
46403,4,44.96,11/30/2020,2021
46404,1,17.99,11/30/2020,2021
46405,3,71.97,11/30/2020,2021
46406,1,89.99,11/30/2020,2021
46407,6,128.94,11/30/2020,2021
46408,3,45.97,11/30/2020,2021
46409,5,39.95,11/30/2020,2021
46410,5,74.95,11/30/2020,2021
46411,3,29.97,11/30/2020,2021
46412,2,17.98,11/30/2020,2021
46413,2,51.98,11/30/2020,2021
46414,6,127.94,11/30/2020,2021
46415,7,70.93,11/30/2020,2021
46416,1,24.99,11/30/2020,2021
46418,4,47.96,11/30/2020,2021
46419,14,255.86,11/30/2020,2021
46420,2,42.98,11/30/2020,2021
46421,4,23.96,11/30/2020,2021
46423,2,8.99,11/30/2020,2021
46424,1,9.99,11/30/2020,2021
46425,4,52.96,11/30/2020,2021
46426,5,100.95,11/30/2020,2021
46430,11,110.89,12/1/2020,2021
46431,3,33.97,12/1/2020,2021
46432,1,6.49,12/1/2020,2021
46433,4,32.96,12/1/2020,2021
46434,1,7.99,12/1/2020,2021
46435,10,124.9,12/1/2020,2021
46436,1,9.99,12/1/2020,2021
46438,17,188.33,12/1/2020,2021
46440,8,87.92,12/1/2020,2021
46441,7,107.93,12/1/2020,2021
46444,2,20.98,12/1/2020,2021
46445,2,17.98,12/1/2020,2021
46447,2,23.98,12/1/2020,2021
46448,3,21.97,12/1/2020,2021
46449,2,15.98,12/1/2020,2021
46450,4,39.96,12/1/2020,2021
46451,4,53.96,12/1/2020,2021
46452,2,57.98,12/1/2020,2021
46453,1,2.99,12/1/2020,2021
46454,3,29.97,12/1/2020,2021
46455,3,66.97,12/1/2020,2021
46456,4,83.96,12/1/2020,2021
46457,3,24.97,12/1/2020,2021
46458,2,37.98,12/1/2020,2021
46459,1,13.99,12/1/2020,2021
46460,3,119.97,12/1/2020,2021
46461,3,48.97,12/1/2020,2021
46462,5,93.95,12/1/2020,2021
46463,2,16.98,12/1/2020,2021
46464,1,3.99,12/1/2020,2021
46466,5,48.95,12/1/2020,2021
46467,3,59.97,12/2/2020,2021
46468,7,92.93,12/2/2020,2021
46469,2,19.98,12/2/2020,2021
46470,8,64.92,12/2/2020,2021
46471,3,109.97,12/2/2020,2021
46473,2,45.98,12/2/2020,2021
46474,2,21.98,12/2/2020,2021
46475,6,58.94,12/2/2020,2021
46476,4,70.96,12/2/2020,2021
46477,5,75.95,12/2/2020,2021
46478,6,56.94,12/2/2020,2021
46479,3,31.97,12/2/2020,2021
46480,1,69.99,12/2/2020,2021
46481,3,38.97,12/2/2020,2021
46482,2,26.98,12/2/2020,2021
46483,2,12.98,12/2/2020,2021
46484,1,8.99,12/2/2020,2021
46485,3,17.97,12/2/2020,2021
46486,19,515.81,12/2/2020,2021
46487,11,187.89,12/2/2020,2021
46488,3,27.97,12/2/2020,2021
46492,2,53.98,12/2/2020,2021
46493,2,11.98,12/3/2020,2021
46494,4,125.96,12/3/2020,2021
46495,1,4.99,12/3/2020,2021
46496,1,10.99,12/3/2020,2021
46497,1,14.99,12/3/2020,2021
46498,6,75.94,12/3/2020,2021
46499,3,28.97,12/3/2020,2021
46500,3,32.97,12/3/2020,2021
46501,1,14.99,12/3/2020,2021
46502,4,121.18,12/3/2020,2021
46504,6,67.94,12/3/2020,2021
46505,1,0,12/3/2020,2021
46506,1,0,12/3/2020,2021
46507,3,42.97,12/3/2020,2021
46508,2,57.98,12/3/2020,2021
46509,1,4.99,12/3/2020,2021
46511,11,112.89,12/3/2020,2021
46512,8,109.92,12/3/2020,2021
46513,4,34.96,12/3/2020,2021
46514,4,34.96,12/3/2020,2021
46515,4,76.96,12/3/2020,2021
46516,4,28.96,12/3/2020,2021
46518,4,53.96,12/3/2020,2021
46521,4,41.96,12/3/2020,2021
46522,3,28.97,12/3/2020,2021
46523,2,16.98,12/3/2020,2021
46524,5,51.95,12/3/2020,2021
46525,2,15.98,12/3/2020,2021
46526,3,21.97,12/3/2020,2021
46527,1,8.99,12/4/2020,2021
46528,8,64.92,12/4/2020,2021
46529,2,15.98,12/4/2020,2021
46530,1,4.99,12/4/2020,2021
46531,2,17.98,12/4/2020,2021
46532,1,8.99,12/4/2020,2021
46533,4,39.96,12/4/2020,2021
46534,5,79.95,12/4/2020,2021
46535,1,89.99,12/4/2020,2021
46536,4,178.79,12/4/2020,2021
46537,4,166.96,12/4/2020,2021
46538,4,37.96,12/4/2020,2021
46539,3,124.97,12/4/2020,2021
46540,1,39.99,12/4/2020,2021
46541,1,9.99,12/4/2020,2021
46542,3,55.97,12/4/2020,2021
46543,1,39.99,12/4/2020,2021
46544,2,23.98,12/4/2020,2021
46545,2,38.98,12/4/2020,2021
46547,8,71.92,12/4/2020,2021
46548,7,93.93,12/4/2020,2021
46549,2,16.98,12/4/2020,2021
46550,2,32.98,12/4/2020,2021
46551,6,57.94,12/4/2020,2021
46552,2,98.98,12/4/2020,2021
46553,2,37.98,12/4/2020,2021
46554,9,211.37,12/4/2020,2021
46555,4,41.96,12/4/2020,2021
46556,2,24.98,12/4/2020,2021
46557,6,65.94,12/4/2020,2021
46558,2,97.98,12/4/2020,2021
46559,1,9.99,12/4/2020,2021
46560,1,8.99,12/4/2020,2021
46561,5,21.35,12/4/2020,2021
46562,3,45.97,12/4/2020,2021
46563,3,39.97,12/4/2020,2021
46564,7,54.93,12/4/2020,2021
46565,2,129.98,12/4/2020,2021
46566,3,25.97,12/4/2020,2021
46567,1,14.99,12/4/2020,2021
46568,1,6.99,12/4/2020,2021
46569,1,0,12/4/2020,2021
46571,4,19.96,12/4/2020,2021
46572,2,50.98,12/4/2020,2021
46573,4,36.96,12/4/2020,2021
46574,1,19.99,12/4/2020,2021
46575,2,21.98,12/5/2020,2021
46576,4,46.96,12/5/2020,2021
46577,4,100.96,12/5/2020,2021
46579,1,24.99,12/5/2020,2021
46581,2,18.98,12/5/2020,2021
46582,3,29.97,12/5/2020,2021
46583,2,84.98,12/5/2020,2021
46584,2,10.44,12/5/2020,2021
46585,4,34.96,12/5/2020,2021
46586,2,27.98,12/5/2020,2021
46587,3,32.97,12/5/2020,2021
46588,1,3.99,12/5/2020,2021
46589,4,111.92,12/5/2020,2021
46590,4,34.96,12/5/2020,2021
46591,3,66.97,12/5/2020,2021
46592,1,39.99,12/5/2020,2021
46593,11,127.89,12/5/2020,2021
46594,4,66.96,12/5/2020,2021
46596,1,0,12/5/2020,2021
46597,3,40.97,12/5/2020,2021
46598,2,28.98,12/5/2020,2021
46599,3,107.97,12/5/2020,2021
46600,6,91.94,12/5/2020,2021
46601,2,99.98,12/5/2020,2021
46602,4,44.96,12/5/2020,2021
46603,1,10.99,12/5/2020,2021
46604,2,28.98,12/5/2020,2021
46605,3,34.97,12/5/2020,2021
46607,2,42.98,12/5/2020,2021
46608,4,37.96,12/5/2020,2021
46609,12,277.88,12/5/2020,2021
46610,1,7.99,12/5/2020,2021
46611,7,90.93,12/5/2020,2021
46612,2,8.99,12/5/2020,2021
46613,3,26.97,12/5/2020,2021
46614,1,10.99,12/5/2020,2021
46615,6,58.94,12/5/2020,2021
46616,4,42.96,12/5/2020,2021
46617,9,86.91,12/5/2020,2021
46618,3,76.97,12/5/2020,2021
46619,1,39.99,12/5/2020,2021
46620,11,244.89,12/5/2020,2021
46621,7,103.93,12/6/2020,2021
46622,5,121.56,12/6/2020,2021
46623,4,88.96,12/6/2020,2021
46624,1,17.99,12/6/2020,2021
46625,4,43.96,12/6/2020,2021
46627,3,39.97,12/6/2020,2021
46628,4,30.92,12/6/2020,2021
46629,4,50.96,12/6/2020,2021
46630,6,50.94,12/6/2020,2021
46631,13,131.87,12/6/2020,2021
46632,52,129.98,12/6/2020,2021
46633,4,45.96,12/6/2020,2021
46634,3,24.97,12/6/2020,2021
46635,2,16.98,12/6/2020,2021
46636,1,8.99,12/6/2020,2021
46637,1,39.99,12/6/2020,2021
46638,5,116.95,12/6/2020,2021
46639,4,67.96,12/6/2020,2021
46641,5,68.95,12/6/2020,2021
46642,2,105.98,12/7/2020,2021
46643,8,83.88,12/6/2020,2021
46644,15,276.85,12/6/2020,2021
46645,3,29.93,12/6/2020,2021
46647,2,17.98,12/6/2020,2021
46648,1,16.99,12/6/2020,2021
46649,4,55.96,12/6/2020,2021
46650,5,38.85,12/6/2020,2021
46651,1,9.99,12/6/2020,2021
46652,3,45.97,12/6/2020,2021
46653,4,44.96,12/6/2020,2021
46654,5,63.95,12/6/2020,2021
46655,1,36.99,12/6/2020,2021
46656,4,53.96,12/6/2020,2021
46657,2,22.98,12/6/2020,2021
46658,2,20.98,12/6/2020,2021
46659,7,210.93,12/6/2020,2021
46660,2,5.98,12/6/2020,2021
46661,1,7.99,12/6/2020,2021
46662,4,41.96,12/6/2020,2021
46664,3,86.97,12/7/2020,2021
46665,3,25.97,12/7/2020,2021
46666,2,29.98,12/7/2020,2021
46667,17,223.83,12/7/2020,2021
46668,5,74.95,12/7/2020,2021
46669,2,98.98,12/7/2020,2021
46670,6,53.94,12/7/2020,2021
46673,2,16.94,12/7/2020,2021
46674,5,51.95,12/7/2020,2021
46675,1,17.99,12/7/2020,2021
46676,1,8.99,12/7/2020,2021
46677,5,65.95,12/7/2020,2021
46678,4,43.96,12/7/2020,2021
46679,2,26.98,12/7/2020,2021
46680,1,4.99,12/7/2020,2021
46681,2,13.98,12/7/2020,2021
46682,3,32.97,12/7/2020,2021
46684,3,59.97,12/7/2020,2021
46685,4,44.96,12/7/2020,2021
46686,1,14.99,12/7/2020,2021
46687,4,69.96,12/7/2020,2021
46688,6,75.94,12/7/2020,2021
46689,2,21.98,12/7/2020,2021
46690,1,17.99,12/7/2020,2021
46691,20,312.8,12/7/2020,2021
46692,6,41.94,12/7/2020,2021
46693,1,18.99,12/7/2020,2021
46694,3,21.97,12/7/2020,2021
46695,4,53.96,12/7/2020,2021
46696,3,26.97,12/8/2020,2021
46697,6,49.94,12/8/2020,2021
46698,3,39.97,12/8/2020,2021
46699,1,8.99,12/8/2020,2021
46700,1,24.99,12/8/2020,2021
46701,6,123.94,12/8/2020,2021
46702,1,8.99,12/8/2020,2021
